Video,Index,AntennaLx,AntennaLr,AntennaLl,AntennaRx,AntennaRy,AntennaRl,Headx,Heady,Headl,Bodyx,Bodyy,Bodyl,Tailx,Taily,Taill,Sector
2021_5.1,4428,104.433333333333,221.866666666667,0,51.5666666666667,191.966666666667,1,112.233333333333,157.3,1,124.8,137.8,1,141.266666666667,88.4,0,6
2021_5.1,4458,107.033333333333,231.4,0,51.1333333333333,193.266666666667,1,110.933333333333,156.866666666667,1,124.366666666667,137.366666666667,1,143.433333333333,85.3666666666667,0,6
2021_5.1,5162,82.7666666666667,220.133333333333,0,42.9,178.533333333333,1,104.866666666667,154.7,1,121.333333333333,136.066666666667,1,153.833333333333,93.1666666666667,0,6
2021_5.1,5270,94.0333333333333,227.066666666667,0,43.7666666666667,178.966666666667,1,107.9,154.7,1,123.933333333333,136.066666666667,1,147.766666666667,80.1666666666667,0,6
2021_5.1,5407,106.6,224.033333333333,0,48.9666666666667,191.966666666667,1,109.633333333333,161.2,1,124.8,133.9,1,150.366666666667,88.8333333333333,0,6
2021_5.1,5745,89.2666666666667,222.3,0,37.7,176.8,1,101.833333333333,157.733333333333,1,122.2,137.8,1,155.133333333333,86.6666666666667,0,6
2021_5.1,5752,94.4666666666667,222.733333333333,0,41.1666666666667,174.2,1,107.9,159.466666666667,1,122.633333333333,136.933333333333,1,156,87.9666666666667,0,6
2021_5.1,5969,108.333333333333,222.3,0,67.1666666666667,199.766666666667,0,117.433333333333,156.433333333333,1,128.266666666667,137.366666666667,1,149.066666666667,85.3666666666667,0,6
2021_5.1,7759,132.166666666667,224.466666666667,0,84.9333333333333,213.633333333333,0,113.533333333333,158.6,1,120.9,136.066666666667,1,136.933333333333,82.3333333333333,0,6
2022_1.1_3,246,77.48,102.44,1,144.04,61.88,0,135.72,119.08,1,146.64,133.64,1,178.88,186.16,1,1
2022_1.1_3,283,223.6,72.28,1,258.44,151.84,1,196.04,132.08,1,172.64,137.28,1,122.2,157.04,1,3
2022_1.1_3,836,236.6,192.92,1,171.08,243.88,1,179.4,178.88,1,166.4,162.76,1,136.24,111.8,1,5
2022_1.1_3,856,54.6,150.28,1,89.96,72.8,1,114.92,133.64,1,134.16,141.44,1,179.92,166.4,1,0
2022_1.1_3,1183,248.04,110.24,1,240.76,193.44,1,192.92,146.12,1,174.2,147.68,1,123.24,139.88,0,4
2022_1.1_3,1737,241.8,158.08,1,184.08,229.84,1,182,167.96,1,166.4,154.44,1,123.24,118.56,1,4
2022_1.1_3,2149,147.68,43.68,0,214.76,64.48,1,160.68,98.28,0,157.04,126.88,1,141.44,179.92,0,2
2022_1.1_3,2829,102.96,64.48,1,192.92,60.32,1,146.64,107.64,0,148.72,130.52,1,152.88,186.68,1,1
2022_1.1_3,3419,135.72,57.2,0,209.56,71.24,1,163.28,110.24,1,153.92,130,1,137.28,198.64,1,2
2022_1.1_3,3427,169.52,45.24,0,241.28,97.24,1,176.8,110.24,1,164.32,127.92,1,126.88,172.12,1,2
2022_1.1_3,4091,214.24,63.44,1,256.36,139.36,1,190.84,127.4,1,172.12,134.68,1,129.48,156.52,0,3
2022_1.1_3,4139,139.88,228.8,1,69.16,170.04,1,134.68,170.04,1,147.68,154.44,1,188.24,113.36,1,6
2022_1.1_3,4314,91.52,83.72,1,181.48,59.28,1,144.04,115.96,1,150.8,134.68,1,165.36,191.88,1,1
2022_1.1_3,4433,235.56,88.4,1,248.04,173.16,1,190.32,138.84,1,170.04,140.92,1,99.32,151.32,1,3
2022_1.1_3,4555,243.88,154.96,1,184.08,230.36,1,184.6,165.88,1,168.48,152.88,1,125.32,118.04,1,4
2022_1.1_3,4822,251.16,155.48,1,206.44,226.72,1,186.68,163.28,1,170.04,153.4,1,123.76,119.08,1,4
2022_1.1_3,4839,137.8,248.56,1,66.56,201.76,1,126.88,184.08,1,139.36,164.84,1,177.32,127.92,1,6
2022_1.1_3,5264,86.84,196.04,1,75.92,102.44,1,123.24,150.8,1,141.96,147.16,1,201.76,142.48,1,7
2022_1.1_3,5724,120.64,49.4,1,204.36,60.84,1,157.56,110.76,0,152.36,128.44,1,142.48,175.76,0,2
2022_1.1_3,6807,172.12,246.48,1,87.36,223.6,1,143.52,186.16,1,151.32,164.32,1,177.84,98.28,1,6
2022_1.1_3,7060,190.32,230.36,1,106.6,232.44,1,152.88,186.16,1,154.44,164.84,1,164.84,113.36,1,6
2022_1.1_3,7246,183.04,48.88,1,248.56,105.04,1,181.48,113.36,1,167.44,128.96,1,127.4,176.28,1,2
2022_1.1_3,7449,248.56,135.72,1,221.52,220.48,1,191.36,162.76,1,172.12,154.44,1,116.48,121.16,1,4
2022_1.1_3,7480,202.8,60.84,1,248.56,130,1,184.08,125.84,1,168.48,134.68,1,130.52,158.6,0,3
2022_1.1_3,7690,91,84.76,1,182.52,59.8,1,145.08,113.36,1,150.8,133.12,1,163.28,190.84,1,1
2022_1.1_3,10303,212.16,224.12,1,124.8,241.8,1,161.72,188.24,1,158.08,165.88,1,152.88,112.32,0,5
2022_1.1_3,10673,219.96,205.4,1,131.56,231.92,1,167.44,177.84,1,162.24,157.04,1,151.32,98.28,0,5
2022_1.1_3,11296,76.44,81.64,1,145.6,48.88,0,133.12,109.2,1,141.96,128.44,1,164.84,186.16,1,1
2022_1.1_3,11476,186.68,50.96,1,245.96,108.68,1,182,116.48,1,168.48,130,1,130,162.24,0,3
2022_1.1_3,11523,237.64,97.76,1,239.2,189.28,1,193.96,144.56,1,172.12,144.56,1,112.84,146.12,1,3
2022_1.1_3,11975,214.24,74.36,1,247,156,1,189.8,131.04,1,166.92,138.84,1,114.4,159.64,1,3
2022_1.1_3,11981,212.16,73.84,1,247.52,159.12,1,189.28,132.6,1,171.08,139.36,1,114.4,160.68,1,3
2022_1.1_3,12844,252.2,162.24,1,202.8,229.32,1,185.64,167.44,1,174.2,156,1,127.4,120.12,1,4
2022_1.1_3,13034,69.16,87.88,1,146.64,46.28,0,132.08,107.64,1,141.96,126.36,1,163.8,176.28,0,1
2022_1.1_3,13284,247,172.64,1,190.84,235.04,1,184.08,171.08,1,169,155.48,1,132.6,117.52,1,5
2022_1.1_3,13832,87.88,202.8,1,71.76,113.36,1,122.72,153.92,1,143,149.76,1,200.72,142.48,1,7
2022_1.1_3,13967,74.36,203.32,1,57.72,113.88,1,108.16,156.52,1,130,150.28,1,187.72,148.72,0,7
2022_1.1_3,14171,117,242.84,1,56.68,177.32,1,123.24,176.28,1,139.36,161.2,1,188.24,127.92,1,7
2022_1.1_3,14411,239.72,158.08,1,182,232.44,1,180.96,167.96,1,164.84,153.92,1,124.28,118.04,1,4
2022_1.1_3,14824,70.72,122.2,1,142.48,61.88,0,132.08,123.24,1,145.6,136.24,1,186.16,182.52,1,1
2022_1.1_3,15043,253.24,143,1,221,226.2,1,192.4,166.4,1,171.6,156.52,1,128.96,125.32,1,4
2022_1.1_3,15316,244.92,169.52,1,189.8,236.08,1,179.4,172.12,1,162.24,156.52,1,132.08,114.92,1,5
2022_1.1_3,15346,159.64,257.92,1,75.4,218.4,1,138.32,188.76,1,147.68,167.44,1,181.48,108.68,1,6
2022_1.1_3,16029,247,188.24,1,181.48,241.8,1,182,177.32,1,169,159.64,1,139.36,116.48,1,5
2022_1.1_3,16272,245.44,178.36,1,184.6,239.2,1,181.48,172.12,1,164.84,155.48,1,131.04,114.92,1,5
2022_1.1_3,16529,253.76,145.6,1,215.28,222.04,1,190.84,162.24,1,169.52,152.88,1,123.24,126.88,1,4
2022_1.1_3,16973,242.32,100.36,1,251.16,187.72,1,197.6,147.16,1,176.28,144.56,1,117,141.96,1,4
2022_1.1_3,17013,71.76,200.72,1,57.72,120.64,1,114.4,153.4,1,134.16,150.28,1,188.76,150.28,0,7
2022_1.1_3,17418,68.12,128.44,1,138.32,61.36,0,129.48,123.76,1,144.56,135.2,1,182,177.32,1,1
2022_1.1_3,17717,65,134.68,1,120.64,60.32,1,127.4,127.4,1,143,136.76,1,189.28,175.76,1,0
2022_1.1_3,18121,109.72,67.08,1,204.88,68.64,1,154.44,111.8,0,153.4,134.68,1,151.32,190.84,1,2
2022_1.1_3,18489,110.76,59.28,1,195,66.04,1,153.92,110.24,0,151.32,131.56,1,144.04,188.76,1,2
2022_1.1_3,18529,242.84,121.16,1,222.04,211.12,1,188.24,156.52,1,167.96,149.76,1,113.88,136.76,1,4
2022_1.1_3,18870,67.6,141.44,1,115.96,62.4,1,126.88,127.92,1,143.52,136.76,1,188.76,171.08,1,0
2022_1.1_3,18996,66.04,107.12,1,137.28,56.16,0,128.44,118.56,1,141.44,134.68,1,170.56,182,1,1
2022_1.1_3,19214,131.56,56.68,0,214.76,78,1,164.84,112.32,1,155.48,130.52,1,133.64,186.68,1,2
2022_1.1_3,19277,177.84,240.76,1,92.04,218.92,1,149.76,182.52,1,154.44,161.72,1,173.68,115.44,1,6
2022_1.1_3,19447,227.24,215.8,1,149.76,252.2,1,170.56,188.24,1,161.72,165.88,1,152.36,113.36,0,5
2022_1.1_3,19466,219.96,222.04,1,140.92,252.2,1,164.84,191.36,1,158.08,170.56,1,148.72,119.6,0,5
2022_1.1_3,19642,214.24,76.44,1,247.52,163.28,1,188.24,134.68,1,170.04,140.4,1,112.84,160.68,1,3
2022_1.1_3,20049,139.36,51.48,0,208.52,70.72,1,165.36,110.24,1,154.96,130.52,1,141.96,174.72,0,2
2022_1.1_3,20083,254.8,134.16,1,227.24,214.24,1,192.92,156,1,172.12,150.8,1,130,135.2,0,4
2022_1.1_3,20313,245.44,134.68,1,213.72,217.36,1,188.24,159.64,1,169,151.84,1,115.96,132.08,1,4
2022_1.1_3,20478,255.32,141.44,1,222.56,222.04,1,193.96,164.32,1,173.16,155.48,1,120.64,132.6,0,4
2022_1.1_3,20870,245.96,155.48,1,186.68,230.88,1,185.64,167.44,1,168.48,154.44,1,126.88,119.08,1,4
2022_1.1_3,22054,230.36,79.04,1,256.36,157.04,1,194.48,132.08,1,173.68,137.8,1,114.4,154.96,0,3
2022_1.1_3,22472,248.56,121.68,1,227.76,203.84,1,191.88,151.32,1,169.52,147.16,1,121.68,133.64,0,4
2022_1.1_1,747,256.02,112.2,1,251.94,172.38,1,194.82,134.13,1,173.4,126.99,1,118.83,124.44,1,4
2022_1.1_1,1456,236.64,93.33,1,256.53,150.45,1,191.25,130.56,1,170.85,129.03,1,114.75,138.72,1,3
2022_1.1_1,2123,257.04,109.14,1,253.47,166.77,1,195.84,133.11,1,173.91,126.99,1,117.81,123.42,1,4
2022_1.1_1,2962,223.89,70.89,1,251.43,122.91,1,184.62,116.79,1,166.26,121.38,1,117.3,141.27,0,3
2022_1.1_1,3048,227.97,78.03,1,256.02,127.5,1,189.72,122.91,1,168.3,125.97,1,122.4,148.41,1,3
2022_1.1_1,3080,229.5,70.38,1,257.04,116.79,1,186.15,115.77,1,170.34,123.42,0,126.48,151.47,0,3
2022_1.1_1,3108,242.25,73.95,1,266.22,121.38,1,197.88,115.77,1,179.01,118.83,1,132.09,139.74,1,3
2022_1.1_1,3186,185.64,218.79,1,128.01,221.85,1,155.04,161.67,1,155.04,139.74,1,153,85.68,0,5
2022_1.1_1,3550,245.82,73.95,1,264.18,125.46,1,197.88,117.3,1,175.95,118.83,1,126.99,138.21,1,3
2022_1.1_1,3917,231.03,66.81,1,258.06,114.75,1,192.27,114.75,1,171.87,117.81,1,127.5,140.25,1,3
2022_1.1_1,3979,234.6,78.03,1,253.98,132.6,1,189.21,124.44,0,168.81,128.52,0,118.32,139.74,0,3
2022_1.1_1,4724,230.01,80.07,1,250.41,130.56,1,185.64,120.36,1,162.69,128.01,0,113.22,144.33,0,3
2022_1.1_1,5087,231.03,63.75,1,262.14,108.63,1,193.29,110.67,1,174.42,117.3,1,135.15,142.8,1,3
2022_1.1_1,5350,236.13,83.64,1,257.55,136.17,1,191.25,126.48,1,171.36,126.99,1,121.89,142.8,1,3
2022_1.1_1,5410,251.94,96.39,1,259.59,149.94,1,197.37,124.44,1,175.95,126.99,1,126.99,138.72,1,3
2022_1.1_1,5930,233.07,79.56,1,251.94,129.54,1,180.03,119.85,0,162.18,127.5,0,114.75,146.88,0,3
2022_1.1_1,6176,225.42,77.52,1,252.96,125.97,1,186.15,119.85,1,167.28,123.93,1,117.81,141.27,1,3
2022_1.1_1,6419,229.5,60.69,1,260.61,101.49,1,194.31,109.65,1,174.93,115.26,1,130.05,142.29,1,3
2022_1.1_1,6458,228.48,77.01,1,252.96,125.97,1,188.7,124.95,1,164.73,126.99,0,119.85,141.27,1,3
2022_1.1_1,6975,258.06,148.92,1,233.58,198.39,1,191.76,149.43,1,175.95,134.13,1,131.07,110.16,1,4
2022_1.1_1,7484,248.88,114.24,1,252.45,171.36,1,195.84,136.68,1,172.38,129.54,1,121.89,125.97,1,4
2022_1.1_1,7988,235.11,74.97,1,258.06,122.4,1,192.27,118.83,1,168.81,120.87,1,125.46,136.68,1,3
2022_1.1_1,8163,233.58,76.5,1,257.55,125.97,1,192.78,120.36,1,173.91,123.93,1,128.52,136.17,1,3
2022_1.1_1,8400,225.42,62.22,1,259.08,103.02,1,195.33,113.22,1,176.46,118.32,1,132.6,139.23,1,3
2022_1.1_1,8461,251.94,102.51,1,254.49,154.02,1,194.82,126.99,1,172.38,125.46,1,122.4,141.78,1,3
2022_1.1_1,8594,245.82,97.92,1,259.59,149.94,1,195.84,128.01,1,174.42,125.97,1,128.52,130.56,1,3
2022_1.1_1,8616,231.54,83.13,1,253.47,133.11,1,188.7,123.42,1,169.83,124.95,1,125.46,139.74,1,3
2022_1.1_1,8972,252.96,105.06,1,253.98,159.63,1,193.29,133.11,1,172.38,129.03,1,120.87,130.05,1,4
2022_1.1_1,9635,227.97,69.36,1,253.47,117.81,1,187.68,111.69,1,169.32,116.28,1,123.93,137.19,1,3
2022_1.1_1,9819,241.23,84.66,1,256.02,137.7,1,196.86,125.46,1,166.77,126.48,0,120.87,137.19,1,3
2022_1.1_1,9890,130.05,46.41,1,193.8,40.8,1,161.16,97.41,0,157.08,114.75,1,157.59,164.22,1,2
2022_1.1_1,10453,225.93,72.42,1,247.86,120.87,1,188.7,118.83,1,164.73,122.4,0,116.28,142.8,0,3
2022_1.1_1,10487,242.76,81.6,1,262.14,130.05,1,196.86,120.36,1,175.44,121.89,1,123.93,139.23,1,3
2022_1.1_1,11159,247.86,89.76,1,260.61,139.74,1,196.35,125.46,1,173.91,125.46,1,125.46,134.64,1,3
2022_1.1_1,11529,192.27,225.42,1,126.99,226.95,1,156.57,163.71,1,156.57,143.31,1,154.02,83.64,0,5
2022_1.1_1,12175,198.9,55.08,1,239.7,92.82,1,180.03,108.12,0,168.81,118.32,0,126.48,159.12,0,3
2022_1.1_1,12304,216.24,74.46,1,245.31,118.32,1,181.56,117.81,1,160.65,128.52,0,116.79,155.55,0,3
2022_1.1_1,12504,233.58,73.95,1,258.57,124.44,1,192.27,116.28,1,174.93,125.46,1,126.48,143.82,1,3
2022_1.1_1,13074,228.99,63.24,1,258.06,108.12,1,192.27,113.73,1,174.42,118.83,1,129.54,143.31,1,3
2022_1.1_1,13317,225.42,65.28,1,259.08,109.65,1,194.82,114.24,1,173.4,118.83,1,122.91,142.29,1,3
2022_1.1_1,13800,216.24,59.67,1,252.45,97.41,1,187.17,107.1,1,170.85,114.75,1,129.54,144.33,1,3
2022_1.1_1,14574,236.13,67.83,1,259.59,114.75,1,194.82,114.75,1,174.93,119.85,1,131.07,143.31,1,3
2022_1.1_1,14934,234.09,77.01,1,259.08,124.44,1,194.82,116.79,1,174.93,120.36,1,124.95,138.21,1,3
2022_1.1_1,15414,248.37,121.89,1,238.68,179.52,1,186.15,136.17,1,165.24,129.03,1,117.81,124.44,1,4
2022_1.1_1,15883,245.82,82.62,1,261.63,134.13,1,196.35,121.89,1,174.42,123.42,1,125.46,136.68,1,3
2022_1.1_1,15895,245.82,84.66,1,261.12,135.66,1,195.84,120.36,1,173.4,121.38,1,126.48,138.21,1,3
2022_1.1_1,16502,253.98,143.31,1,233.07,198.9,1,190.74,144.84,0,172.38,139.74,0,120.36,117.3,1,4
2022_1.1_1,16508,244.8,112.71,1,244.29,175.95,1,190.74,136.17,1,167.79,129.03,1,116.28,126.48,1,4
2022_1.1_1,16678,230.52,66.81,1,261.12,117.3,1,195.33,112.2,1,174.93,115.77,1,130.05,137.19,1,3
2022_1.1_1,16848,254.49,93.84,1,263.67,144.33,1,201.45,123.93,1,179.52,121.89,1,134.13,132.6,1,3
2022_1.1_1,16889,232.56,86.7,1,252.45,140.25,1,189.21,126.99,1,167.79,128.01,1,124.44,143.31,1,3
2022_1.1_1,17041,222.36,76.5,1,250.41,126.99,1,184.11,121.89,1,164.73,123.93,1,121.89,145.35,1,3
2022_1.1_1,17164,232.05,90.27,1,250.41,144.84,1,186.15,128.52,1,165.24,127.5,1,119.34,138.21,1,3
2022_1.1_1,17236,217.77,72.42,1,249.9,120.87,1,186.15,120.87,1,167.28,123.93,1,121.89,149.43,1,3
2022_1.1_1,17908,100.47,69.87,1,153.51,47.43,0,147.9,108.12,1,152.49,122.4,1,175.44,168.81,1,1
2022_1.1_1,18959,230.01,88.74,1,244.8,141.78,1,182.58,124.95,1,161.67,124.44,1,114.24,142.8,0,3
2022_1.1_1,18983,235.11,68.85,1,258.06,115.26,1,191.25,118.32,1,171.36,121.89,1,125.46,141.27,1,3
2022_1.1_1,19219,251.43,86.7,1,265.71,134.64,1,201.45,121.89,1,179.01,121.89,1,130.56,132.09,1,3
2022_1.1_1,19235,236.13,103.53,1,244.8,159.12,1,185.64,132.6,1,166.26,130.05,1,109.14,132.6,0,3
2022_1.1_1,20146,239.7,73.95,1,262.14,122.91,1,196.35,115.77,1,176.46,118.32,1,127.5,136.68,1,3
2022_1.1_1,20763,233.07,76.5,1,255.51,125.97,1,188.7,120.36,1,169.32,124.44,1,122.91,147.9,1,3
2022_1.1_1,20799,229.5,81.09,1,249.9,132.6,1,182.58,124.95,0,164.73,128.52,0,115.26,147.9,1,3
2022_1.1_1,20813,232.05,92.31,1,249.39,146.37,1,180.54,128.52,0,161.16,131.07,0,105.06,144.84,0,3
2022_1.1_1,20942,204,64.77,1,243.27,109.65,1,182.07,114.75,0,166.26,123.93,0,124.44,160.65,0,3
2022_1.1_1,21346,230.52,62.73,1,258.57,104.55,1,191.25,112.71,1,173.91,118.32,1,131.07,145.86,1,3
2022_1.1_1,21423,207.57,51,1,248.37,85.68,1,186.66,110.67,1,168.3,119.85,1,130.05,157.59,1,3
2022_1.1_1,21499,209.61,70.38,1,247.35,114.75,1,180.54,120.87,1,163.2,127.5,1,115.77,153,0,3
2022_1.7_1,1641,252.2,172.64,1,213.2,226.2,1,185.64,164.84,1,164.32,147.16,1,112.32,109.2,0,4
2022_1.7_1,1657,171.6,236.08,1,110.76,226.2,1,148.72,185.12,1,151.84,160.16,1,157.04,99.84,0,6
2022_1.7_1,1996,248.56,211.12,1,190.84,251.16,1,185.64,185.12,1,170.56,164.32,1,142.48,117,0,5
2022_1.7_1,2039,252.2,198.64,1,191.36,245.44,1,186.16,179.92,1,172.12,162.24,0,136.76,118.04,1,5
2022_1.7_1,2090,74.36,219.96,1,48.36,147.68,1,111.8,167.96,1,136.24,157.04,1,189.8,138.32,0,7
2022_1.7_1,2114,266.24,150.28,1,239.2,219.44,1,193.96,161.2,0,176.8,153.92,0,124.28,133.64,0,4
2022_1.7_1,2128,86.32,235.04,1,49.92,168.48,1,118.56,173.16,1,138.84,160.68,1,197.08,130,0,7
2022_1.7_1,2164,251.16,104,1,250.12,184.6,1,195,143.52,1,173.68,142.48,1,118.04,141.44,0,4
2022_1.7_1,2192,100.36,51.48,1,170.56,41.08,0,151.32,102.44,0,153.4,125.84,1,151.84,177.84,0,1
2022_1.7_1,2328,46.28,176.28,1,57.2,97.76,1,107.64,142.48,1,132.6,146.64,1,195,159.12,0,0
2022_1.7_1,2369,49.92,171.6,1,61.88,95.68,1,111.8,141.44,1,137.28,146.12,1,197.6,158.08,0,0
2022_1.7_1,2421,261.04,159.64,1,223.08,222.04,1,196.04,164.84,1,171.6,151.32,1,123.76,126.36,0,4
2022_1.7_1,2426,229.32,230.36,1,157.04,255.32,1,173.68,189.28,1,164.32,164.84,1,143,113.88,0,5
2022_1.7_1,2436,46.28,158.08,1,71.76,84.24,1,114.92,139.88,1,136.76,145.6,1,193.96,166.4,0,0
2022_1.7_1,2452,118.56,43.68,1,193.96,43.68,1,153.92,107.12,0,156.52,125.32,1,149.24,166.92,0,2
2022_1.7_1,2555,62.92,88.92,1,125.84,45.24,1,128.96,110.76,1,142.48,130,1,169,184.6,0,1
2022_1.7_1,2566,161.2,50.96,0,234,80.08,1,173.68,110.24,1,160.68,133.12,1,139.36,173.16,0,2
2022_1.7_1,2596,44.2,143,1,71.76,74.36,1,109.2,130,1,134.16,138.84,1,176.28,165.36,0,0
2022_1.7_1,2694,122.72,50.96,1,200.72,56.16,1,161.2,113.36,0,157.04,134.68,1,145.6,189.8,1,2
2022_1.7_1,2732,44.72,117,1,86.84,58.24,1,112.84,122.2,1,134.68,135.72,1,170.56,170.56,0,0
2022_1.7_1,2880,267.8,137.28,1,250.12,204.36,1,201.24,153.4,1,178.36,148.2,1,120.12,139.36,0,4
2022_1.7_1,3047,240.24,218.4,1,176.28,251.68,1,185.64,185.64,1,175.24,163.28,0,147.16,108.68,0,5
2022_1.7_1,3058,266.24,137.28,1,245.44,205.92,1,200.2,151.32,1,176.8,144.56,1,118.56,128.44,1,4
2022_1.7_1,3115,54.08,173.68,1,64.48,106.6,1,114.92,150.8,1,141.44,151.84,1,208,165.36,0,0
2022_1.7_1,3120,54.6,169,1,63.96,101.4,1,115.44,146.64,1,142.48,149.76,1,203.84,159.64,0,0
2022_1.7_1,3122,54.6,169,1,63.44,105.56,1,115.44,150.28,1,140.4,150.8,1,200.72,158.6,0,0
2022_1.7_1,3124,54.6,173.68,1,62.4,106.6,1,115.96,148.72,1,142.48,151.84,1,197.08,160.16,0,0
2022_1.7_1,6483,57.72,167.44,1,64.48,104,1,114.4,146.12,1,140.4,151.32,1,198.64,158.08,0,0
2022_1.7_1,6570,58.24,162.24,1,70.72,97.76,1,122.72,140.92,1,146.64,143.52,0,205.4,147.16,0,0
2022_1.7_1,6651,106.6,63.44,1,164.84,51.48,0,145.6,114.92,1,153.4,137.28,1,166.4,177.84,0,1
2022_1.7_1,6699,73.84,189.28,1,62.4,128.44,1,126.36,147.68,1,148.72,148.2,1,201.24,141.44,0,7
2022_1.7_1,6733,164.84,49.4,0,225.68,69.16,1,176.8,106.08,1,165.36,127.92,1,136.76,177.32,0,2
2022_1.7_1,6738,220.48,69.68,1,255.84,124.8,1,189.28,126.88,1,167.96,135.72,0,113.36,165.88,0,3
2022_1.7_1,6767,150.8,247.52,1,87.36,219.96,1,139.36,190.32,1,150.8,164.84,1,176.28,114.4,0,6
2022_1.7_1,6924,72.28,215.28,1,49.4,149.76,1,115.96,164.84,1,138.84,154.96,1,193.96,141.44,0,7
2022_1.7_1,7047,192.92,41.6,1,246.48,83.2,1,183.04,108.68,1,168.48,127.4,1,135.2,172.12,0,2
2022_1.7_1,7194,127.4,45.76,1,201.24,54.08,1,160.16,111.28,0,153.92,128.96,1,143.52,183.04,1,2
2022_1.7_1,7265,215.8,241.28,1,141.44,256.36,1,167.96,191.36,1,162.24,167.44,1,152.88,104.52,0,5
2022_1.7_1,7272,74.36,218.92,1,50.44,152.88,1,117.52,164.84,1,143,156,1,195.52,146.12,0,7
2022_1.7_1,7289,87.88,65.52,1,150.28,50.96,0,139.88,108.16,1,147.16,129.48,1,159.64,181.48,0,1
2022_1.7_1,7347,55.64,124.28,1,97.76,59.8,1,126.36,121.16,1,144.04,136.76,1,182.52,181.48,0,1
2022_1.7_1,7372,225.16,58.76,1,262.08,118.04,1,193.96,122.2,1,173.16,134.68,1,122.2,169,0,3
2022_1.7_1,7394,84.24,234,1,45.24,172.12,1,115.96,173.68,1,139.36,160.16,1,192.4,144.04,0,7
2022_1.7_1,7401,48.36,173.68,1,58.24,99.84,1,109.2,143.52,1,136.76,147.68,1,194.48,156,0,0
2022_1.7_1,7439,103.48,244.92,1,56.68,188.24,1,120.12,176.8,1,141.44,160.68,1,190.32,133.12,0,7
2022_1.7_1,7469,163.8,47.32,0,230.36,74.36,1,173.68,107.64,1,162.24,128.44,1,128.44,180.96,1,2
2022_1.7_1,7494,263.64,176.28,1,216.32,231.92,1,193.96,172.12,1,172.12,156,1,128.96,121.16,0,4
2022_1.7_1,7496,252.72,195,1,193.96,244.92,1,185.64,178.36,1,169.52,159.12,1,132.6,118.04,1,5
2022_1.7_1,7500,171.6,256.88,1,101.4,243.36,1,149.76,195.52,1,154.44,169.52,1,164.32,114.92,0,6
2022_1.7_1,7504,72.8,218.4,1,45.24,153.4,1,110.76,164.32,1,134.16,157.04,1,190.32,146.12,0,7
2022_1.7_1,7506,54.08,176.8,1,58.24,104,1,113.88,142.48,1,140.4,146.12,1,193.96,153.92,0,0
2022_1.7_1,7535,118.04,44.72,1,187.72,47.32,1,152.88,104,0,149.24,129.48,1,153.4,181.48,0,1
2022_1.7_1,7540,158.6,45.24,0,219.44,65.52,1,170.56,112.32,1,159.64,133.12,1,135.2,187.72,1,2
2022_1.7_1,7561,210.6,251.68,1,136.76,259.48,1,165.36,195,1,161.72,167.96,1,153.4,100.36,0,5
2022_1.7_1,7578,59.28,103.48,1,110.76,50.44,1,122.72,113.88,1,141.44,131.04,1,178.88,185.12,0,1
2022_1.7_1,7600,246.48,217.36,1,183.56,253.76,1,183.04,190.32,1,166.92,165.88,1,136.76,117,0,5
2022_1.7_1,7613,50.44,130,1,93.08,61.36,1,123.24,127.92,1,141.44,140.4,1,186.16,173.68,0,0
2022_1.7_1,7621,56.68,107.12,1,110.76,50.96,1,125.84,118.04,1,144.04,137.28,1,179.92,188.76,0,1
2022_1.7_1,7645,253.76,90.48,1,262.08,158.08,1,204.36,139.36,1,177.84,141.44,1,123.76,146.64,0,3
2022_1.7_1,7650,269.88,157.04,1,246.48,214.24,1,204.36,167.44,1,180.44,153.92,1,126.88,130,0,4
2022_1.7_1,7668,227.24,235.56,1,161.72,252.72,1,175.24,188.24,1,167.96,165.88,1,143.52,107.12,0,5
2022_1.7_1,7671,172.64,255.84,1,108.68,245.96,1,151.32,196.04,1,154.44,169.52,1,168.48,100.88,0,6
2022_1.7_1,7681,81.64,232.96,1,43.16,178.88,1,112.84,174.2,1,136.76,162.24,1,196.56,138.84,0,7
2022_1.7_1,7736,44.2,159.64,1,57.2,89.44,1,107.64,137.8,1,134.68,144.04,1,182,161.2,0,0
2022_1.7_1,7797,269.36,130,1,253.76,195.52,1,202.8,152.36,1,178.88,146.64,1,110.24,135.2,0,4
2022_1.7_1,7879,258.96,158.08,1,225.68,221,1,188.24,164.32,1,166.4,152.36,1,105.56,125.32,0,4
2022_1.2,70,217.733333333333,192.173333333333,1,144.84,229.566666666667,1,159.986666666667,166.613333333333,1,147.68,148.626666666667,1,126.853333333333,102.24,1,5
2022_1.2,111,247.08,142.946666666667,1,203.533333333333,216.786666666667,1,182.706666666667,154.306666666667,1,161.406666666667,143.42,1,123.54,115.02,1,4
2022_1.2,112,245.186666666667,138.686666666667,1,201.64,210.16,1,176.553333333333,150.52,1,159.04,137.74,1,108.866666666667,106.973333333333,1,4
2022_1.2,133,249.92,141.053333333333,1,208.266666666667,216.313333333333,1,183.18,152.413333333333,1,162.353333333333,142,1,119.753333333333,113.126666666667,1,4
2022_1.2,324,204.006666666667,48.7533333333333,1,246.133333333333,118.333333333333,1,178.446666666667,109.813333333333,0,161.406666666667,118.806666666667,0,128.746666666667,142.946666666667,0,3
